IND003[DtOperacao],IND003[CodigoEmpresa],IND003[Estabelecimento],IND003[KmRodado],IND003[Ônibus],IND003[LinhaCodigo],IND003[OIDBem],IND003[DtFabricacao],IND003[DESCRICAO.1],IND003[LinhaDescricao],IND003[CentroCusto],IND003[AnoFabricação],IND003[Meses Rodando],IND003[NomeEmpresa]
2025-12-10,1,1,66,15425,F03,FD389182B544,2013-09-26,CB Frota,FAZENDA DIRETO,Articulado 18M,2013,148,Leblon
2025-12-18,1,1,196,15425,F03,FD389182B544,2013-09-26,CB Frota,FAZENDA DIRETO,Articulado 18M,2013,148,Leblon
2025-12-16,1,1,259,15425,F03,FD389182B544,2013-09-26,CB Frota,FAZENDA DIRETO,Articulado 18M,2013,148,Leblon
2025-12-08,1,1,164,15425,F03,FD389182B544,2013-09-26,CB Frota,FAZENDA DIRETO,Articulado 18M,2013,148,Leblon
2025-12-23,1,1,97,15425,F03,FD389182B544,2013-09-26,CB Frota,FAZENDA DIRETO,Articulado 18M,2013,148,Leblon
2025-12-17,1,1,260,15425,F03,FD389182B544,2013-09-26,CB Frota,FAZENDA DIRETO,Articulado 18M,2013,148,Leblon
2025-12-02,1,1,451,15436,F03,A905151882B4,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-19,1,1,449,15436,F03,A905151882B4,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-23,1,1,482,15436,F03,A905151882B4,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-15,1,1,385,15436,F03,A905151882B4,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-11,1,1,321,15436,F03,A905151882B4,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-04,1,1,99,15436,F03,A905151882B4,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-01,1,1,481,15436,F03,A905151882B4,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-03,1,1,481,15436,F03,A905151882B4,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-16,1,1,98,15436,F03,A905151882B4,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-22,1,1,483,15436,F03,A905151882B4,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-18,1,1,611,15436,F03,A905151882B4,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-29,1,1,421,15436,F03,A905151882B4,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-08,1,1,482,15436,F03,A905151882B4,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-30,1,1,420,15436,F03,A905151882B4,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-05,1,1,162,15436,F03,A905151882B4,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-12,1,1,480,15436,F03,A905151882B4,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-17,1,1,482,15436,F03,A905151882B4,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-09,1,1,482,15436,F03,A905151882B4,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-10,1,1,449,15436,F03,A905151882B4,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-24,1,1,420,15436,F03,A905151882B4,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-31,1,1,162,15436,F03,A905151882B4,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-13,1,1,290,15436,F03,A905151882B4,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-05,1,1,197,15435,F03,D41A7781CC4A,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-09,1,1,230,15435,F03,D41A7781CC4A,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-04,1,1,229,15435,F03,D41A7781CC4A,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-08,1,1,130,15435,F03,D41A7781CC4A,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-16,1,1,229,15435,F03,D41A7781CC4A,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-22,1,1,230,15435,F03,D41A7781CC4A,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-23,1,1,229,15435,F03,D41A7781CC4A,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-18,1,1,229,15435,F03,D41A7781CC4A,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-10,1,1,229,15435,F03,D41A7781CC4A,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-15,1,1,196,15435,F03,D41A7781CC4A,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-12,1,1,198,15435,F03,D41A7781CC4A,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-19,1,1,229,15435,F03,D41A7781CC4A,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-11,1,1,229,15435,F03,D41A7781CC4A,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-02,1,1,198,15435,F03,D41A7781CC4A,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-03,1,1,229,15435,F03,D41A7781CC4A,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-17,1,1,198,15435,F03,D41A7781CC4A,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-24,1,1,514,15435,F03,D41A7781CC4A,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-09,1,1,197,15437,F03,85FBAADAEAE6,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-13,1,1,387,15437,F03,85FBAADAEAE6,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-30,1,1,98,15437,F03,85FBAADAEAE6,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-01,1,1,197,15437,F03,85FBAADAEAE6,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-04,1,1,197,15437,F03,85FBAADAEAE6,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-05,1,1,197,15437,F03,85FBAADAEAE6,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-12,1,1,294,15437,F03,85FBAADAEAE6,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-22,1,1,196,15437,F03,85FBAADAEAE6,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-19,1,1,197,15437,F03,85FBAADAEAE6,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-29,1,1,513,15437,F03,85FBAADAEAE6,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-16,1,1,197,15437,F03,85FBAADAEAE6,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-31,1,1,420,15437,F03,85FBAADAEAE6,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-23,1,1,197,15437,F03,85FBAADAEAE6,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-02,1,1,198,15437,F03,85FBAADAEAE6,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-11,1,1,196,15437,F03,85FBAADAEAE6,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-24,1,1,98,15437,F03,85FBAADAEAE6,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-18,1,1,197,15437,F03,85FBAADAEAE6,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-15,1,1,99,15437,F03,85FBAADAEAE6,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-03,1,1,197,15437,F03,85FBAADAEAE6,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-17,1,1,99,15437,F03,85FBAADAEAE6,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-03,1,1,199,15434,F03,42652642A6BD,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-24,1,1,230,15434,F03,42652642A6BD,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-08,1,1,199,15434,F03,42652642A6BD,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-11,1,1,199,15434,F03,42652642A6BD,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-10,1,1,198,15434,F03,42652642A6BD,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-17,1,1,199,15434,F03,42652642A6BD,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-15,1,1,198,15434,F03,42652642A6BD,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-29,1,1,231,15434,F03,42652642A6BD,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-18,1,1,131,15434,F03,42652642A6BD,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-23,1,1,199,15434,F03,42652642A6BD,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-04,1,1,198,15434,F03,42652642A6BD,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-06,1,1,32,15434,F03,42652642A6BD,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-01,1,1,199,15434,F03,42652642A6BD,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-12,1,1,199,15434,F03,42652642A6BD,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-19,1,1,199,15434,F03,42652642A6BD,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-05,1,1,198,15434,F03,42652642A6BD,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-22,1,1,198,15434,F03,42652642A6BD,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-30,1,1,231,15434,F03,42652642A6BD,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-31,1,1,259,15434,F03,42652642A6BD,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-02,1,1,167,15434,F03,42652642A6BD,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-09,1,1,199,15434,F03,42652642A6BD,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-16,1,1,198,15434,F03,42652642A6BD,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-08,1,1,605,15439,F03,6928576DD1CD,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-12,1,1,370,15439,F03,6928576DD1CD,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-29,1,1,103,15439,F03,6928576DD1CD,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-15,1,1,310,15439,F03,6928576DD1CD,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-05,1,1,438,15439,F03,6928576DD1CD,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-16,1,1,471,15439,F03,6928576DD1CD,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-22,1,1,537,15439,F03,6928576DD1CD,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-20,1,1,538,15439,F03,6928576DD1CD,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-30,1,1,274,15439,F03,6928576DD1CD,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-23,1,1,638,15439,F03,6928576DD1CD,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-09,1,1,638,15439,F03,6928576DD1CD,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-11,1,1,570,15439,F03,6928576DD1CD,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-01,1,1,637,15439,F03,6928576DD1CD,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-26,1,1,370,15439,F03,6928576DD1CD,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-02,1,1,604,15439,F03,6928576DD1CD,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-19,1,1,403,15439,F03,6928576DD1CD,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-03,1,1,637,15439,F03,6928576DD1CD,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-04,1,1,637,15439,F03,6928576DD1CD,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-31,1,1,573,15439,F03,6928576DD1CD,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-17,1,1,202,15439,F03,6928576DD1CD,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-18,1,1,471,15439,F03,6928576DD1CD,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-24,1,1,272,15439,F03,6928576DD1CD,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-10,1,1,637,15439,F03,6928576DD1CD,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-27,1,1,102,15439,F03,6928576DD1CD,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-04,1,1,166,15431,F03,BEEEC11FA557,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-08,1,1,166,15431,F03,BEEEC11FA557,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-12,1,1,167,15431,F03,BEEEC11FA557,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-17,1,1,167,15431,F03,BEEEC11FA557,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-01,1,1,166,15431,F03,BEEEC11FA557,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-09,1,1,167,15431,F03,BEEEC11FA557,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-16,1,1,2,15431,F03,BEEEC11FA557,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-02,1,1,167,15431,F03,BEEEC11FA557,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-20,1,1,484,15431,F03,BEEEC11FA557,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-30,1,1,677,15431,F03,BEEEC11FA557,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-22,1,1,263,15431,F03,BEEEC11FA557,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-27,1,1,454,15431,F03,BEEEC11FA557,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-05,1,1,165,15431,F03,BEEEC11FA557,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-24,1,1,679,15431,F03,BEEEC11FA557,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-10,1,1,166,15431,F03,BEEEC11FA557,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-19,1,1,167,15431,F03,BEEEC11FA557,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-03,1,1,166,15431,F03,BEEEC11FA557,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-26,1,1,65,15431,F03,BEEEC11FA557,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-23,1,1,167,15431,F03,BEEEC11FA557,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-15,1,1,103,15431,F03,BEEEC11FA557,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-29,1,1,679,15431,F03,BEEEC11FA557,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-11,1,1,166,15431,F03,BEEEC11FA557,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-18,1,1,99,15431,F03,BEEEC11FA557,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-10,1,1,264,15M70,F03,A16B672A9DEB,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-05,1,1,231,15M70,F03,A16B672A9DEB,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-01,1,1,232,15M70,F03,A16B672A9DEB,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-15,1,1,326,15M70,F03,A16B672A9DEB,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-04,1,1,486,15M70,F03,A16B672A9DEB,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-22,1,1,99,15M70,F03,A16B672A9DEB,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-18,1,1,199,15M70,F03,A16B672A9DEB,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-19,1,1,196,15M70,F03,A16B672A9DEB,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-29,1,1,36,15M70,F03,A16B672A9DEB,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-09,1,1,100,15M70,F03,A16B672A9DEB,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-11,1,1,100,15M70,F03,A16B672A9DEB,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-12,1,1,132,15M70,F03,A16B672A9DEB,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-02,1,1,167,15M70,F03,A16B672A9DEB,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-16,1,1,551,15M70,F03,A16B672A9DEB,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-03,1,1,99,15M70,F03,A16B672A9DEB,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-30,1,1,100,15M70,F03,A16B672A9DEB,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-08,1,1,166,15M70,F03,A16B672A9DEB,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-30,1,1,68,15M71,F03,03AC6AD0955E,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-18,1,1,331,15M71,F03,03AC6AD0955E,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-10,1,1,661,15M71,F03,03AC6AD0955E,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-17,1,1,398,15M71,F03,03AC6AD0955E,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-12,1,1,104,15M71,F03,03AC6AD0955E,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-24,1,1,268,15M71,F03,03AC6AD0955E,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-29,1,1,101,15M71,F03,03AC6AD0955E,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-03,1,1,35,15M71,F03,03AC6AD0955E,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-02,1,1,136,15M71,F03,03AC6AD0955E,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-16,1,1,134,15M71,F03,03AC6AD0955E,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-11,1,1,398,15M71,F03,03AC6AD0955E,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-15,1,1,397,15M71,F03,03AC6AD0955E,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-04,1,1,232,15M71,F03,03AC6AD0955E,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-05,1,1,464,15M71,F03,03AC6AD0955E,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-19,1,1,102,15M71,F03,03AC6AD0955E,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-01,1,1,32,15M71,F03,03AC6AD0955E,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-08,1,1,430,15M71,F03,03AC6AD0955E,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-03,1,1,131,15432,F03,5E2018A2A71B,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-16,1,1,166,15432,F03,5E2018A2A71B,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-12,1,1,99,15432,F03,5E2018A2A71B,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-02,1,1,613,15432,F03,5E2018A2A71B,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-19,1,1,231,15432,F03,5E2018A2A71B,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-17,1,1,453,15432,F03,5E2018A2A71B,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-27,1,1,98,15432,F03,5E2018A2A71B,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-15,1,1,232,15432,F03,5E2018A2A71B,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-06,1,1,453,15432,F03,5E2018A2A71B,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-09,1,1,166,15432,F03,5E2018A2A71B,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-23,1,1,131,15432,F03,5E2018A2A71B,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-05,1,1,165,15432,F03,5E2018A2A71B,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-10,1,1,197,15432,F03,5E2018A2A71B,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-08,1,1,166,15432,F03,5E2018A2A71B,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-30,1,1,99,15432,F03,5E2018A2A71B,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-01,1,1,132,15432,F03,5E2018A2A71B,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-26,1,1,132,15432,F03,5E2018A2A71B,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-04,1,1,131,15432,F03,5E2018A2A71B,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-11,1,1,262,15432,F03,5E2018A2A71B,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-18,1,1,198,15432,F03,5E2018A2A71B,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-22,1,1,131,15432,F03,5E2018A2A71B,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-29,1,1,517,15432,F03,5E2018A2A71B,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-04,1,1,167,15438,F03,73532BD0386B,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-09,1,1,167,15438,F03,73532BD0386B,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
2025-12-17,1,1,167,15438,F03,73532BD0386B,2014-03-26,CB Frota,FAZENDA DIRETO,Articulado 21M,2014,142,Leblon
