MANT001[Dtemissao],MANT001[DetalhesServiço],MANT001[OIDDocumento],MANT001[CodigoEmpresa],MANT001[DtSituacao],MANT001[HrSituacao],MANT001[DtOcorrencia],MANT001[HrOcorrencia],MANT001[Numero],MANT001[Turno],MANT001[DescriçãoDocumento],MANT001[TipoDocumento],MANT001[NomePessoaResposável],MANT001[SituaçãoDocumento],MANT001[OIDBem],MANT001[Descricao],MANT001[NomeEmpresa],MANT001[HoraInicio],MANT001[Ônibus]
2025-06-27,no Terminal - por falha mecânica,ACF83ACDFBD6,2,2025-06-30,15:08:38,2025-06-27,15:05:00,63290.0,Tarde,Campainha não arma.,Ocorrência de Manutenção,Claudio Dos Santos,Liquidado,79BC092B18D4,31268,Nobel,12:35:00,31268
2025-06-25,no Terminal - por falha mecânica,A37DE5DF1260,2,2025-06-30,11:30:00,2025-06-25,16:40:00,63279.0,Tarde,"
Carro ruim para engatar 1º marcha, carro falhando.",Ocorrência de Manutenção,Claudio Dos Santos,Liquidado,99C8A38951DA,31263,Nobel,14:42:00,31263
2025-06-16,no Terminal - por falha mecânica,C9B9BC5FA2B4,2,2025-06-30,11:29:07,2025-06-16,17:49:00,63224.0,Tarde,"Ocorrência de Manutenção
Porta 01 lado direito demorando para abrir,",Ocorrência de Manutenção,Claudio Dos Santos,Liquidado,D1C210E4C7CD,31045,Nobel,15:10:00,31045
2025-06-25,no Terminal - por falha mecânica,CD3925112145,2,2025-06-30,11:30:01,2025-06-25,17:40:00,63281.0,Tarde,Cinto de segurança motorista quebrado.,Ocorrência de Manutenção,Claudio Dos Santos,Liquidado,ADAC5D538A8D,31250,Nobel,14:57:00,31250
2025-06-16,no Terminal - por falha mecânica,CC609A90219B,2,2025-06-30,11:29:04,2025-06-16,13:37:00,63219.0,Tarde,"Ocorrência de Manutenção
Elevador enroscando ao subir.",Ocorrência de Manutenção,Claudio Dos Santos,Liquidado,B4DF4BA709F8,31051,Nobel,10:17:00,31051
2025-06-04,no Terminal - por falha mecânica,C2C597184816,2,2025-06-30,11:28:15,2025-06-04,22:10:00,63130.0,Noite,Carro sem partida.,Ocorrência de Manutenção,Claudio Dos Santos,Liquidado,C1ED571CDE92,31044,Nobel,16:25:00,31044
2025-06-20,no Terminal - por falha mecânica,E15C0BC2A7C6,2,2025-06-30,11:29:39,2025-06-20,16:56:00,63254.0,Tarde,"Ocorrência de Manutenção
Inflitração ( Goteira) ventilador em cima motorista .",Ocorrência de Manutenção,Claudio Dos Santos,Liquidado,148ED3832BE7,31270,Nobel,14:50:00,31270
2025-06-26,no Terminal - por falha mecânica,DAD2AC609B8C,2,2025-06-30,11:30:05,2025-06-26,19:50:00,63284.0,Noite,Banco do motorista sem trava.,Ocorrência de Manutenção,Claudio Dos Santos,Liquidado,F128BD70A39E,31269,Nobel,16:55:00,31269
2025-06-07,no Terminal - por falha mecânica,074E9586D106,1,2025-06-18,16:07:47,2025-06-07,14:30:00,106580.0,Tarde,Ultima porta esta travando não esta fechando,Ocorrência de Manutenção,Edilson Viana,Liquidado,2F5F8BE8F980,15599,Leblon,12:20:00,15599
2025-06-20,no Terminal - por falha mecânica,31484C60C522,2,2025-07-14,11:23:04,2025-06-20,04:30:00,63251.0,Noite,"Ocorrência de Manutenção

Embreagem está enforcada",Ocorrência de Manutenção,Edilson Viana,Liquidado,0627C6B1E1B0,31267,Nobel,04:20:00,31267
2025-06-16,no Terminal - por falha mecânica,0CFAFDAA98FF,1,2025-06-18,16:07:42,2025-06-16,06:02:00,106645.0,Manhã,"Ocorrência de Manutenção

Veículo sem aceleração ao usar as portas, desligado anjo da guarda.",Ocorrência de Manutenção,Edilson Viana,Liquidado,A16B672A9DEB,15M70,Leblon,05:00:00,15M70
2025-06-24,no Terminal - por falha mecânica,349E9EBE2B8F,1,2025-06-30,11:10:51,2025-06-24,06:18:00,106722.0,Manhã,"Ocorrência de Manutenção

Veículo baixou o ar e travou",Ocorrência de Manutenção,Edilson Viana,Liquidado,7502B8F98EFC,15R04,Leblon,06:08:00,15R04
2025-06-03,no Terminal - por falha mecânica,8574141D8BA0,1,2025-06-16,11:29:03,2025-06-03,06:11:00,106483.0,Manhã,"Ocorrência de Manutenção

Luzes internas apagaram com veículo em movimento",Ocorrência de Manutenção,Edilson Viana,Liquidado,6DC3A9E82B3B,15433,Leblon,05:12:00,15433
2025-06-24,no Terminal - por falha mecânica,FF726DABD1DD,1,2025-06-30,11:10:54,2025-06-24,07:12:00,106724.0,Manhã,"Ocorrência de Manutenção

Rampa da porta 2 L E não está subindo.",Ocorrência de Manutenção,Edilson Viana,Liquidado,FB87A71AFC91,15R03,Leblon,05:35:00,15R03
2025-06-02,no Terminal - por falha mecânica,250443625C49,2,2025-06-16,09:43:22,2025-06-02,05:23:00,63096.0,Manhã,"Ocorrência de Manutenção

Veículo ruim de freio, está encepando.",Ocorrência de Manutenção,Edilson Viana,Liquidado,79BC092B18D4,31268,Nobel,04:32:00,31268
2025-06-17,no Terminal - por falha mecânica,44406D477CD3,2,2025-06-30,11:29:13,2025-06-17,05:21:00,63227.0,Manhã,"Ocorrência de Manutenção

Veículo baixou a suspensão dianteira",Ocorrência de Manutenção,Edilson Viana,Liquidado,BC076688D239,31054,Nobel,04:18:00,31054
2025-06-03,no Terminal - por falha mecânica,E29E3DE21478,2,2025-06-16,09:44:46,2025-06-03,05:17:00,63113.0,Manhã,"Ocorrência de Manutenção

Veículo baixando o ar e travando, freio está encepado",Ocorrência de Manutenção,Edilson Viana,Liquidado,B4DF4BA709F8,31051,Nobel,04:25:00,31051
2025-06-14,no Terminal - por falha mecânica,C462CA72B530,2,2025-06-30,11:28:32,2025-06-14,09:35:00,63205.0,Manhã,Ocorrência de Manutenção,Ocorrência de Manutenção,Ilson Antonio Ferreira Cordeiro,Liquidado,D654C3C7CADD,31058,Nobel,08:50:00,31058
2025-06-28,no Terminal - por falha mecânica,DA1CAD979E31,2,2025-06-30,15:08:33,2025-06-28,10:20:00,63295.0,Manhã,Ocorrência de Manutenção,Ocorrência de Manutenção,Ilson Antonio Ferreira Cordeiro,Liquidado,264716C7912B,31052,Nobel,04:20:00,31052
2025-06-01,no Terminal - por falha mecânica,1A63AD3ADC25,2,2025-06-16,11:36:40,2025-06-01,07:45:00,63094.0,Manhã,Ocorrência de Manutenção,Ocorrência de Manutenção,Silvonei Marcos Tedeschi,Liquidado,63542C5F1ED2,31057,Nobel,04:15:00,31057
2025-06-01,no Terminal - por falha mecânica,C52336F54D77,2,2025-06-16,09:44:32,2025-06-01,05:25:00,63093.0,Manhã,Ocorrência de Manutenção,Ocorrência de Manutenção,Silvonei Marcos Tedeschi,Liquidado,0627C6B1E1B0,31267,Nobel,04:20:00,31267
2025-06-19,no Terminal - por falha mecânica,DAF6D0007F46,2,2025-06-30,11:29:27,2025-06-19,05:15:00,63248.0,Manhã,Ocorrência de Manutenção,Ocorrência de Manutenção,Silvonei Marcos Tedeschi,Liquidado,0627C6B1E1B0,31267,Nobel,04:20:00,31267
2025-06-15,no Terminal - por falha mecânica,E0420F252FFC,2,2025-06-30,11:28:34,2025-06-15,05:40:00,63212.0,Manhã,Ocorrência de Manutenção,Ocorrência de Manutenção,Silvonei Marcos Tedeschi,Liquidado,A96D39767527,31261,Nobel,04:15:00,31261
2025-06-02,no Terminal - por falha mecânica,06713E23E467,2,2025-06-16,09:43:16,2025-06-02,07:15:00,63098.0,Manhã,"Ocorrência de Manutenção
Carro encavalando ás marchas.",Ocorrência de Manutenção,Vanderlei Macedo,Liquidado,3025E118F383,31265,Nobel,04:42:00,31265
2025-06-17,no Terminal - por falha mecânica,06AC952C7187,2,2025-06-30,11:29:15,2025-06-17,11:17:00,63229.0,Manhã,"Ocorrência de Manutenção
Carro deu um estouro e não vai nem pra frente e nem pra trás.",Ocorrência de Manutenção,Vanderlei Macedo,Liquidado,FC5B6BF6FAF0,31036,Nobel,09:37:00,31036
2025-06-16,no Terminal - por falha mecânica,0BF6749BD6E5,2,2025-06-30,11:29:01,2025-06-16,06:40:00,63216.0,Manhã,"Ocorrência de Manutenção
Carro com pane eletrica, piscando todas as luzes do painel.",Ocorrência de Manutenção,Vanderlei Macedo,Liquidado,4D3253744A27,31252,Nobel,04:20:00,31252
2025-06-11,no Terminal - por falha mecânica,08E8CA368502,2,2025-06-16,09:46:49,2025-06-11,08:03:00,63181.0,Manhã,"Ocorrência de Manutenção
Carro não fecha nem porta do meio e nem porta traseira.",Ocorrência de Manutenção,Vanderlei Macedo,Liquidado,09BCE2118D7C,31060,Nobel,04:20:00,31060
2025-06-25,no Terminal - por falha mecânica,34239011ADC3,2,2025-08-04,08:40:05,2025-06-25,07:38:00,63275.0,Manhã,"Ocorrência de Manutenção
Ultima porta não fecha.",Ocorrência de Manutenção,Vanderlei Macedo,Liquidado,C58032039C54,31262,Nobel,04:25:00,31262
2025-06-10,no Terminal - por falha mecânica,5A42A1BB7D23,2,2025-06-16,09:46:14,2025-06-10,10:27:00,63171.0,Manhã,"Ocorrência de Manutenção
Elevador enroscando a plataforma.",Ocorrência de Manutenção,Vanderlei Macedo,Liquidado,051122B00894,31245,Nobel,09:37:00,31245
2025-06-02,no Terminal - por falha mecânica,6683AF70B51B,2,2025-06-30,11:28:01,2025-06-02,10:00:00,63099.0,Manhã,"Ocorrência de Manutenção
Carro não engatava ás marchas.",Ocorrência de Manutenção,Vanderlei Macedo,Liquidado,0627C6B1E1B0,31267,Nobel,04:20:00,31267
2025-06-27,no Terminal - por falha mecânica,6CF6AE087C24,2,2025-06-30,15:08:40,2025-06-27,06:45:00,63287.0,Manhã,"Ocorrência de Manutenção
Campainha não funciona",Ocorrência de Manutenção,Vanderlei Macedo,Liquidado,C7F9B88A0009,31061,Nobel,04:10:00,31061
2025-06-04,no Terminal - por falha mecânica,CA8093C84E7B,2,2025-06-30,11:28:13,2025-06-04,06:59:00,63125.0,Manhã,"Ocorrência de Manutenção
Carro com vazamento de ar na cuica na roda dianteira lado direito.",Ocorrência de Manutenção,Vanderlei Macedo,Liquidado,B4DF4BA709F8,31051,Nobel,04:25:00,31051
2025-06-03,no Terminal - por falha mecânica,D31D1EB2D574,2,2025-06-16,09:44:48,2025-06-03,11:50:00,63116.0,Manhã,"Ocorrência de Manutenção
Elevador não recolhe completamente a rampinha.",Ocorrência de Manutenção,Vanderlei Macedo,Liquidado,558531343F76,31264,Nobel,09:50:00,31264
2025-06-14,no Terminal - por falha mecânica,E0151F2707C8,2,2025-06-30,11:28:33,2025-06-14,19:45:00,63211.0,Noite,"Itinerario com Mal contato, desliga e liga sozinho.",Ocorrência de Manutenção,Vanderlei Macedo,Liquidado,A96D39767527,31261,Nobel,18:15:00,31261
2025-06-08,no Terminal - por falha mecânica,0C4EEB33C76D,2,2025-06-30,11:28:22,2025-06-08,15:00:00,63157.0,Tarde,"Ocorrência de Manutenção
Carro acendendo a luz da injeção e cortando a aceleração.",Ocorrência de Manutenção,Vanderlei Macedo,Liquidado,BC076688D239,31054,Nobel,11:40:00,31054
2025-06-11,no Terminal - por falha mecânica,4EBED3C2743E,2,2025-06-16,09:46:53,2025-06-11,12:26:00,63182.0,Tarde,"Ocorrência de Manutenção
Carro com a embreagem muito baixa, ruim de engatar marcha.",Ocorrência de Manutenção,Vanderlei Macedo,Liquidado,3025E118F383,31265,Nobel,11:41:00,31265
2025-06-24,no Terminal - por falha mecânica,B6177A22E433,2,2025-08-04,08:40:04,2025-06-24,12:02:00,63267.0,Tarde,"Ocorrência de Manutenção
Fazendo barulho forte na suspensão dianteira ao passar nas lombadas.",Ocorrência de Manutenção,Vanderlei Macedo,Liquidado,D65020C391EE,31059,Nobel,10:02:00,31059
2025-06-23,no Terminal - por falha mecânica,EEB6C25F2DEE,2,2025-08-04,08:40:02,2025-06-23,12:50:00,63262.0,Tarde,"Ocorrência de Manutenção
Porta 1 não abre.",Ocorrência de Manutenção,Vanderlei Macedo,Liquidado,148ED3832BE7,31270,Nobel,10:50:00,31270
2025-06-05,no Terminal - por falha mecânica,05397B9A2345,1,2025-06-18,16:08:17,2025-06-05,07:53:00,106530.0,Manhã,Ocorrência de Manutenção,Ocorrência de Manutenção,Vanderlei Macedo,Liquidado,A905151882B4,15436,Leblon,05:40:00,15436
2025-06-20,no Terminal - por falha mecânica,01E6D6D5A9FD,1,2025-06-30,11:10:11,2025-06-20,08:39:00,106696.0,Manhã,"Ocorrência de Manutenção
Limpador de para brisa lado esquerdo não funciona.",Ocorrência de Manutenção,Vanderlei Macedo,Liquidado,4475CAD3906D,15R13,Leblon,04:55:00,15R13
2025-06-05,no Terminal - por falha mecânica,310237612C61,1,2025-06-16,11:28:48,2025-06-05,09:30:00,106531.0,Manhã,"Ocorrência de Manutenção
Roda da Tração lado esquerdo baixa e carro ruim de freio.",Ocorrência de Manutenção,Vanderlei Macedo,Liquidado,BEEEC11FA557,15431,Leblon,05:04:00,15431
2025-06-24,no Terminal - por falha mecânica,33497B43347F,1,2025-06-30,11:10:59,2025-06-24,10:20:00,106728.0,Manhã,"Ocorrência de Manutenção
Carro não sobe a rampa da porta 2 lado esquerdo.",Ocorrência de Manutenção,Vanderlei Macedo,Liquidado,199E6861E9D7,15R07,Leblon,06:18:00,15R07
2025-06-04,no Terminal - por falha mecânica,4CDB96C23B6B,1,2025-06-16,11:28:54,2025-06-04,07:45:00,106510.0,Manhã,"Ocorrência de Manutenção
Volante trepidando quando atinge acima de 60 KM por hora.",Ocorrência de Manutenção,Vanderlei Macedo,Liquidado,FC4AB773A7D5,15006,Leblon,05:30:00,15006
2025-06-06,no Terminal - por falha mecânica,5CB05D3C27A4,1,2025-06-18,16:08:16,2025-06-06,06:51:00,106536.0,Manhã,"Ocorrência de Manutenção
Carro vazando diesel.",Ocorrência de Manutenção,Vanderlei Macedo,Liquidado,A253675A9EA3,15R08,Leblon,05:11:00,15R08
2025-06-24,no Terminal - por falha mecânica,B6E5638A22A9,1,2025-06-30,11:10:56,2025-06-24,08:03:00,106725.0,Manhã,"Ocorrência de Manutenção
Motor perdendo potência.",Ocorrência de Manutenção,Vanderlei Macedo,Liquidado,6928576DD1CD,15439,Leblon,05:46:00,15439
2025-06-17,no Terminal - por falha mecânica,D5835DC9EF3E,1,2025-06-30,11:09:57,2025-06-17,11:20:00,106659.0,Manhã,"Ocorrência de Manutenção
Carro enroscando par engatar as marchas.",Ocorrência de Manutenção,Vanderlei Macedo,Liquidado,E177D55A52CE,15R12,Leblon,05:45:00,15R12
2025-06-16,no Terminal - por falha mecânica,E7A4BC29644B,1,2025-06-18,16:07:41,2025-06-16,09:40:00,106648.0,Manhã,"Ocorrência de Manutenção
Pneu traseiro direito externo furado com parafuso.",Ocorrência de Manutenção,Vanderlei Macedo,Liquidado,8D164FCD0E1C,15R11,Leblon,05:45:00,15R11
2025-06-23,no Terminal - por falha mecânica,E4FC24BCFFDC,1,2025-06-30,11:10:47,2025-06-23,10:20:00,106716.0,Manhã,"Ocorrência de Manutenção
Carro acendendo a luz do ABS, motorista relata que está ruim de freio.",Ocorrência de Manutenção,Vanderlei Macedo,Liquidado,199E6861E9D7,15R07,Leblon,06:18:00,15R07
2025-06-10,no Terminal - por falha mecânica,FACB0A3F25CE,1,2025-06-16,11:27:13,2025-06-10,06:54:00,106596.0,Manhã,"Ocorrência de Manutenção
Carro baixando do ar.",Ocorrência de Manutenção,Vanderlei Macedo,Liquidado,1BF100F82863,15423,Leblon,05:00:00,15423
2025-06-20,no Terminal - por falha mecânica,6A28E12668B1,1,2025-06-30,11:10:14,2025-06-20,12:20:00,106706.0,Tarde,"Ocorrência de Manutenção
Itinerário frontal não está mudando de linha.",Ocorrência de Manutenção,Vanderlei Macedo,Liquidado,AC2C23A117EC,15013,Leblon,10:20:00,15013
2025-06-03,no Terminal - por falha mecânica,9EA14523C082,1,2025-06-16,09:57:41,2025-06-03,12:40:00,106493.0,Tarde,"Ocorrência de Manutenção
Motorista reclama que está ruim de freio.",Ocorrência de Manutenção,Vanderlei Macedo,Liquidado,86D0A912106A,15R10,Leblon,11:00:00,15R10
2025-06-03,no Terminal - por falha mecânica,A72022FAFA24,1,2025-06-16,11:29:02,2025-06-03,14:20:00,106497.0,Tarde,"Ocorrência de Manutenção
Itinerario frontal (São jose) itinerario lateral ( Guadalupe).",Ocorrência de Manutenção,Vanderlei Macedo,Liquidado,505827AD3115,15014,Leblon,12:20:00,15014
2025-06-30,no Terminal - por falha mecânica,AE3F3C2F6FD2,1,2025-07-08,08:12:45,2025-06-30,14:30:00,106779.0,Tarde,"Ocorrência de Manutenção
Limpador para brisa lado esquerdo não esta funcionando.",Ocorrência de Manutenção,Vanderlei Macedo,Liquidado,20FBAA65C429,15427,Leblon,13:30:00,15427
2025-06-02,no Terminal - por falha mecânica,B852A889F50D,1,2025-06-16,09:57:32,2025-06-02,12:00:00,106473.0,Tarde,"Ocorrência de Manutenção
Porta 1 lado esquerdo não abre, devido ao pino da rampa.",Ocorrência de Manutenção,Vanderlei Macedo,Liquidado,199E6861E9D7,15R07,Leblon,06:18:00,15R07
2025-07-23,no Terminal - por falha mecânica,37BE263F2518,2,2025-08-04,08:42:09,2025-07-23,07:28:00,63489.0,Manhã,Ocorrência de Manutenção,Ocorrência de Manutenção,Ilson Antonio Ferreira Cordeiro,Liquidado,01579B4AE7D4,31260,Nobel,,31260
2025-07-21,no Terminal - por falha mecânica,BCCE0855EDB6,2,2025-08-04,08:40:55,2025-07-21,06:17:00,63469.0,Manhã,Ocorrência de Manutenção,Ocorrência de Manutenção,Ilson Antonio Ferreira Cordeiro,Liquidado,E7AC454FB75F,31049,Nobel,,31049
2025-07-04,no Terminal - por falha mecânica,E18478192F09,2,2025-09-17,12:06:36,2025-09-01,11:41:00,63352.0,Manhã,Ocorrência de Manutenção,Ocorrência de Manutenção,Ilson Antonio Ferreira Cordeiro,Liquidado,24B6EF640108,31266,Nobel,,31266
2025-07-24,Quebra no Trajeto Volta,503E3F444AEC,1,2025-08-04,08:38:42,2025-07-24,08:10:00,107026.0,Manhã,Ocorrência de Manutenção,Ocorrência de Manutenção,Ilson Antonio Ferreira Cordeiro,Liquidado,86D0A912106A,15R10,Leblon,,15R10
2025-07-22,Quebra no Trajeto Volta,B559AEE039A1,1,2025-07-23,12:21:16,2025-07-22,08:29:00,107012.0,Manhã,Ocorrência de Manutenção,Ocorrência de Manutenção,Ilson Antonio Ferreira Cordeiro,Liquidado,199E6861E9D7,15R07,Leblon,,15R07
2025-07-09,Quebra no Trajeto Volta,C417AC6B83B7,1,2025-07-15,12:59:27,2025-07-09,07:39:00,106883.0,Manhã,Ocorrência de Manutenção,Ocorrência de Manutenção,Ilson Antonio Ferreira Cordeiro,Liquidado,9639CB714242,15R06,Leblon,,15R06
2025-07-30,na Garagem - Pneu,CDDF277DDFCB,1,2025-08-04,08:38:54,2025-07-30,17:18:00,107097.0,Tarde,Ocorrência de Manutenção,Ocorrência de Manutenção,Miguel Eduardo de Oliveira Machado,Liquidado,416480922EEA,15R87,Leblon,,15R87
2025-07-11,na Garagem por Veículo Parado Manutenção,5E01153B4424,2,2025-07-14,11:22:31,2025-07-11,16:04:00,63408.0,Tarde,Ocorrência de Manutenção,Ocorrência de Manutenção,Guilherme Affonso Lemes,Liquidado,F99C866B07C8,31251,Nobel,,31251
2025-07-08,na Garagem por Veículo Parado Manutenção,7BF4DFA4C7C9,2,2025-07-09,11:14:27,2025-07-08,16:40:00,63389.0,Tarde,Ocorrência de Manutenção,Ocorrência de Manutenção,Paulo Davi Machado Junior,Liquidado,3025E118F383,31265,Nobel,,31265
2025-07-21,na Garagem por Veículo Parado Manutenção,8A02A1301B7C,2,2025-08-04,08:42:05,2025-07-21,11:10:00,63474.0,Manhã,Ocorrência de Manutenção,Ocorrência de Manutenção,Paulo Davi Machado Junior,Liquidado,7ABDD91CE030,31254,Nobel,,31254
2025-07-25,na Garagem por Veículo Parado Manutenção,BE22DEAC110D,2,2025-08-04,08:42:12,2025-07-25,16:40:00,63497.0,Tarde,Ocorrência de Manutenção,Ocorrência de Manutenção,Paulo Davi Machado Junior,Liquidado,1D6F6A98B5FA,31271,Nobel,,31271
2025-07-26,na Garagem por Veículo Parado Manutenção,C0903AA85C68,1,2025-07-31,08:14:02,2025-07-26,15:41:00,107060.0,Tarde,Ocorrência de Manutenção,Ocorrência de Manutenção,Anderson Rogerio Simsen,Liquidado,FB87A71AFC91,15R03,Leblon,,15R03
2025-07-31,na Garagem por Veículo Parado Manutenção,DCBB3A88C43A,2,2025-08-04,08:42:27,2025-07-31,17:40:00,63588.0,Tarde,Ocorrência de Manutenção,Ocorrência de Manutenção,Edson Luiz Machado,Liquidado,F5A9BE108417,31043,Nobel,,31043
2025-07-13,na Garagem por falha mecânica,268101641636,1,2025-07-31,08:12:37,2025-07-13,05:08:00,106937.0,Manhã,Ocorrência de Manutenção,Ocorrência de Manutenção,Silvonei Marcos Tedeschi,Liquidado,D41A7781CC4A,15435,Leblon,,15435
2025-07-30,na Garagem por falha mecânica,7119E446044B,2,2025-08-04,08:42:37,2025-07-30,16:20:00,63585.0,Tarde,Ocorrência de Manutenção,Ocorrência de Manutenção,Miguel Eduardo de Oliveira Machado,Liquidado,7F9F609B6DF3,31042,Nobel,,31042
2025-07-13,na Garagem por falha mecânica,9A1FC76C6B6A,1,2025-07-15,09:17:41,2025-07-13,05:25:00,106936.0,Manhã,Ocorrência de Manutenção,Ocorrência de Manutenção,Silvonei Marcos Tedeschi,Liquidado,85FBAADAEAE6,15437,Leblon,,15437
2025-07-17,na Garagem por falha mecânica,D05F75C7B7DB,1,2025-07-31,08:12:54,2025-07-17,05:00:00,106986.0,Manhã,Ocorrência de Manutenção,Ocorrência de Manutenção,Edilson Viana,Liquidado,73532BD0386B,15438,Leblon,,15438
2025-07-13,na Garagem por falha mecânica,D54F06D7D799,2,2025-07-15,09:19:14,2025-07-13,04:20:00,63419.0,Noite,Ocorrência de Manutenção,Ocorrência de Manutenção,Silvonei Marcos Tedeschi,Liquidado,C7F9B88A0009,31061,Nobel,,31061
2025-07-13,na Garagem por falha mecânica,E4B718A27D59,2,2025-08-04,08:42:01,2025-07-13,04:20:00,63420.0,Noite,Ocorrência de Manutenção,Ocorrência de Manutenção,Silvonei Marcos Tedeschi,Liquidado,63542C5F1ED2,31057,Nobel,,31057
2025-07-23,na Garagem por falha mecânica,0DE4D84D5D14,2,2025-08-04,08:42:11,2025-07-23,15:59:00,63494.0,Tarde,Ocorrência de Manutenção,Ocorrência de Manutenção,Daniel Moacir Lopes Alves,Liquidado,0F92CCE69CA2,31056,Nobel,,31056
2025-07-22,na Garagem por falha mecânica,ACBF559FDA5B,1,2025-07-31,08:13:38,2025-07-22,16:05:00,107019.0,Tarde,Ocorrência de Manutenção,Ocorrência de Manutenção,Daniel Moacir Lopes Alves,Liquidado,9639CB714242,15R06,Leblon,,15R06
2025-07-22,na Garagem por falha mecânica,CE6A6DE71220,1,2025-07-31,08:13:36,2025-07-22,17:15:00,107020.0,Tarde,Ocorrência de Manutenção,Ocorrência de Manutenção,Daniel Moacir Lopes Alves,Liquidado,42652642A6BD,15434,Leblon,,15434
2025-07-04,na Garagem por falha mecânica,E171767846F4,2,2025-07-08,10:35:35,2025-07-04,16:40:00,63360.0,Tarde,Ocorrência de Manutenção,Ocorrência de Manutenção,Daniel Moacir Lopes Alves,Liquidado,5AB3B70E8916,31247,Nobel,,31247
2025-07-06,na Garagem por falha mecânica,FEF341E459F8,1,2025-07-08,08:12:26,2025-07-06,16:25:00,106864.0,Tarde,Ocorrência de Manutenção,Ocorrência de Manutenção,Daniel Moacir Lopes Alves,Liquidado,85FBAADAEAE6,15437,Leblon,,15437
